"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
316,"1","Владимир грамотно и здорово и быстро все сделал","2025-05-12T07:44:16.286023Z",3901194,30.862,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]","2025-05-12T07:44:16.286038Z","","","","",""
317,"1","Отличный сервис! ","2025-05-12T07:44:27.421924Z",3901238,3.269,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:44:27.421948Z","","","","",""
318,"1","огромное спасибо","2025-05-12T07:44:32.061459Z",3901247,3.66,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:44:32.061477Z","","","","",""
319,"1","Спасибо! Сервис работает, это самое главное :)","2025-05-12T07:44:38.743159Z",3901257,5.841,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:44:38.743177Z","","","","",""
320,"1","Все отлично,позвонили,ответ предоставили ","2025-05-12T07:44:47.929966Z",3901356,8.231,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T07:44:47.929983Z","","","","",""
321,"1","Заявка была отработана в течение 5-ти минут.  Благодарю за оперативность!","2025-05-12T07:44:53.020658Z",3901414,4.076,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:44:53.020674Z","","","","",""
322,"1","Все отлично, спасибо","2025-05-12T07:44:56.492795Z",3901433,2.619,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:44:56.492813Z","","","","",""
323,"1","Оперативное решение! Спасибо)","2025-05-12T07:45:00.828348Z",3901446,3.366,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:45:00.828368Z","","","","",""
324,"1","Татьяна оперативно решила вопрос,очень отзывчивая 👍","2025-05-12T07:45:16.321021Z",3901616,7.49,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:45:16.321037Z","","","","",""
325,"1","Все гуд","2025-05-12T07:46:04.304916Z",3901836,2.405,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:46:04.304937Z","","","","",""
326,"1","Все отлично.👍","2025-05-12T07:46:08.880180Z",3901932,3.492,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:46:08.880198Z","","","","",""
327,"1","Поприветствовали, предложили присесть. Всё быстро оформили. Спасибо. ","2025-05-12T07:46:18.885191Z",3901987,8.922,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T07:46:18.885214Z","","","","",""
328,"1","Спасибо что убрали надпись. Думал, будет аккуратнее ","2025-05-12T07:46:23.986844Z",3902000,3.9,4,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:46:23.986861Z","","","","",""
329,"1","все быстро и четко ","2025-05-12T07:46:29.825786Z",3902088,4.694,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:46:29.825814Z","","","","",""
330,"1","Добрый день! Заявка была выполнена качественно, сотрудники грамотные,очень вежливые, большое им спасибо! ","2025-05-12T07:46:37.046497Z",3902093,5.993,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]","2025-05-12T07:46:37.046514Z","","","","",""
331,"1","спасибо за помощь от подключившихся инженеров.","2025-05-12T07:46:44.295312Z",3902383,5.015,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-12T07:46:44.295329Z","","","","",""
332,"1","Замечательный мастер! Все очень оперативно и качественно. Добрый человек с золотыми руками! Огромное спасибо!!!","2025-05-12T07:46:51.651844Z",3902482,5.393,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T07:46:51.651863Z","","","","",""
333,"1","Благодарю, хотя я уже давно просила и получаю на эл.почту, но почему-то ещё и бумажные получала.","2025-05-12T07:46:58.597055Z",3902496,5.768,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:46:58.597079Z","","","","",""
334,"1","Вопрос был решен оперативно) спасибо большое!","2025-05-12T07:47:08.496926Z",3902529,5.633,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]","2025-05-12T07:47:08.496945Z","","","","",""
335,"1","Молодцы!","2025-05-12T07:47:13.171793Z",3902558,3.63,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:47:13.171811Z","","","","",""
336,"1","Все ок ) спасибо ","2025-05-12T07:47:17.273291Z",3902632,3.121,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:47:17.273313Z","","","","",""
337,"1","красавцы, быстро,  оперативно,  очень приятно в общении ","2025-05-12T07:47:25.555391Z",3902786,5.978,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:47:25.555408Z","","","","",""
338,"1","Хорошее обслуживание)","2025-05-12T07:47:30.027992Z",3902795,3.539,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T07:47:30.028011Z","","","","",""
339,"1","Спасибо ","2025-05-12T07:47:34.446516Z",3903165,2.304,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:47:34.446533Z","","","","",""
340,"1","Спасибо!","2025-05-12T07:47:37.712893Z",3903196,2.224,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:47:37.712913Z","","","","",""
341,"1","спасибо за оперативность","2025-05-12T07:47:42.666282Z",3903218,4.064,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:47:42.666304Z","","","","",""
342,"1","спасибо!","2025-05-12T07:47:46.092765Z",3903268,2.521,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:47:46.092787Z","","","","",""
343,"1","Оперативно как всегда ","2025-05-12T07:47:50.876220Z",3903272,3.642,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:47:50.876244Z","","","","",""
344,"1","спасибо ","2025-05-12T07:47:54.394503Z",3903277,2.512,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:47:54.394521Z","","","","",""
345,"1","Большое спасибо , оперативно поставили ограничители ","2025-05-12T07:47:59.025303Z",3903349,3.218,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:47:59.025319Z","","","","",""
346,"1","одну звезду сняла за то,что отличается цвет плитки)","2025-05-12T07:48:03.502689Z",3903374,3.635,4,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:48:03.502708Z","","","","",""
347,"1","спасибо! быстро и оперативно","2025-05-12T07:48:18.409408Z",3903406,13.954,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:48:18.409424Z","","","","",""
348,"1","Горячая вода появилась.
","2025-05-12T07:48:22.272084Z",3903436,2.63,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:48:22.272107Z","","","","",""
349,"1","Оперативно, спасибо
","2025-05-12T07:48:27.720893Z",3903453,3.908,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:48:27.720916Z","","","","",""
350,"1","Спасибо за оперативность ","2025-05-12T07:48:32.816691Z",3903479,3.177,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:48:32.816715Z","","","","",""
351,"1","Спасибо за оперативность ","2025-05-12T07:49:11.338936Z",3903480,3.234,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:49:11.338965Z","","","","",""
352,"1","Спасибо большое за оперативность 🙌🏻🌸","2025-05-12T07:49:15.239334Z",3903556,2.973,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:49:15.239352Z","","","","",""
353,"1","Вот теперь молодцы ","2025-05-12T07:49:18.689852Z",3903607,2.611,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:49:18.689870Z","","","","",""
354,"1","все отлично бистро устранили мастер хороши","2025-05-12T07:49:27.072457Z",3903626,7.209,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]","2025-05-12T07:49:27.072473Z","","","","",""
355,"1","спасибо, проблема была решена","2025-05-12T07:49:34.416650Z",3903666,5.595,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T07:49:34.416672Z","","","","",""
356,"1","спасибо за оперативность и грамотный, развёрнутый ответ) 
","2025-05-12T07:49:41.151614Z",3903709,5.859,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T07:49:41.151631Z","","","","",""
357,"1","Спасибо большое! Заявка выполнена быстро и качественно!","2025-05-12T07:49:46.534629Z",3903741,3.244,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]","2025-05-12T07:49:46.534649Z","","","","",""
358,"1","Огромное спасибо ","2025-05-12T07:49:49.648945Z",3903798,2.209,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:49:49.648962Z","","","","",""
