annotation_id,annotator,comment,created_at,id,lead_time,rating,taxonomy,updated_at,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Не удовлетворён,Не понравилось качество,Не понравился результат
642,1,"Самое главное,оперативно.",2025-05-12 11:56:15.734,3923198,6.257,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 11:56:15.734,,,,,,,,
643,1,прекрасный мастер ,2025-05-12 11:56:21.848,3923385,5.149,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 11:56:21.848,,,,,,,,
644,1,"Сергей Анатольевич, мастер своего дела. Выполнил работу быстро и качественно, спасибо.",2025-05-12 11:56:27.858,3923395,15.078,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 11:56:38.201,,,,,,,,
645,1,"Отличный специалист, вопрос решен. Спасибо.",2025-05-12 11:56:47.786,3923512,8.424,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 11:56:47.786,,,,,,,,
646,1,устранили неполадку очень оперативно и качественно. большое спасибо. ,2025-05-12 11:57:00.263,3923554,10.319,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 11:57:00.263,,,,,,,,
647,1,"Сделали после того,как написали в наш город заявки соседи ",2025-05-12 11:57:08.976,3923598,7.755,1,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:57:08.976,,,,,,,,
648,1,"Оперативно и быстро,спасибо Сергею!",2025-05-12 11:57:15.932,3923670,5.901,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 11:57:15.932,,,,,,,,
649,1,Спасибо!,2025-05-12 11:57:20.579,3923691,2.707,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:57:20.579,,,,,,,,
650,1,спасибо) вы классные 🥰,2025-05-12 11:57:24.654,3923717,3.183,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:57:24.654,,,,,,,,
651,1,Спасибо большое 🌹,2025-05-12 11:57:28.137,3923812,2.533,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:57:28.137,,,,,,,,
652,1,в лучшем виде ,2025-05-12 11:57:32.084,3923890,2.935,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-12 11:57:32.084,,,,,,,,
653,1,Спасибо!,2025-05-12 11:57:35.305,3923893,2.396,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:57:35.305,,,,,,,,
654,1,Спасибо за оперативность!,2025-05-12 11:57:39.128,3924164,2.852,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 11:57:39.128,,,,,,,,
655,1,"Благодарю за оперативное устранение проблемы! Отдельная благодарность мастеру за подробное разъяснение о причинах отсутствия горячейводы, приятное общение и человеческое отношение!!!",2025-05-12 11:57:47.659,3924204,6.957,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-12 11:57:47.659,,,,,,,,
656,1,Спасибо большое вам за работу!,2025-05-12 11:57:58.805,3924205,10.163,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-12 11:57:58.805,,,,,,,,
657,1,"все быстро и оперативно 
",2025-05-12 11:58:04.843,3924313,4.96,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 11:58:04.843,,,,,,,,
658,1,"Вопрос решен,ну мусорка снова полная.можно поставить два контейнера? ",2025-05-12 11:58:16.356,3924411,10.533,4,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-12 11:58:16.356,,,,,,,,
659,1,"Спасибо! Не делайте так больше, или хотя бы заранее предупреждайте о раннем отключении воды, чтоб люди с вечера успели её набрать!! ",2025-05-12 11:58:40.559,3924430,22.176,5,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-12 11:58:40.559,,,,,,,,
660,1,Приехали быстро. Спасибо!,2025-05-12 11:58:45.822,3924431,4.08,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 11:58:45.822,,,,,,,,
661,1,Спасибо!,2025-05-12 11:58:49.345,3924446,2.543,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:58:49.345,,,,,,,,
662,1,Всё быстро . Работа выполнена,2025-05-12 11:58:53.725,3924473,3.495,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 11:58:53.725,,,,,,,,
663,1,Благодарю за оперативность! ,2025-05-12 11:59:00.211,3924547,4.649,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 11:59:00.211,,,,,,,,
664,1,Спасибо ,2025-05-12 11:59:03.780,3924558,2.644,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:59:03.780,,,,,,,,
665,1,"спасибо, отлично ",2025-05-12 11:59:07.844,3924568,3.089,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:59:07.844,,,,,,,,
666,1,Спасибо,2025-05-12 11:59:11.795,3924595,2.739,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:59:11.795,,,,,,,,
667,1,спасибо за быструю реакцию!,2025-05-12 11:59:15.750,3924647,2.971,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 11:59:15.750,,,,,,,,
668,1,Все супер,2025-05-12 11:59:19.370,3924661,2.144,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:59:19.370,,,,,,,,
669,1,все отлично.,2025-05-12 11:59:23.205,3924685,2.965,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:59:23.205,,,,,,,,
670,1,Претензий нет,2025-05-12 11:59:28.082,3924836,3.414,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:59:28.082,,,,,,,,
671,1,"Спасибо большое мастеру, все починил, объяснил! ",2025-05-12 11:59:33.674,3924911,4.588,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-12 11:59:33.674,,,,,,,,
672,1,спасибо большое всем кто помог решить данную проблему ,2025-05-12 11:59:42.330,3925142,6.985,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-12 11:59:42.330,,,,,,,,
673,1,"Спасибо огромное Петрине Оксане Вдадимировне. Из 5 заявок  только она смогла правильно ответить на заявку. А остальных можете увольнять ,работают видно для галочки.",2025-05-12 11:59:51.309,3925271,8.176,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-12 11:59:51.309,,,,,,,,
674,1,Спасибо огромное,2025-05-12 11:59:57.121,3925293,4.895,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 11:59:57.121,,,,,,,,
675,1,Все очень хорошо ,2025-05-12 12:00:01.593,3925338,3.389,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 12:00:01.593,,,,,,,,
676,1,Быстро и четко!)),2025-05-12 12:00:06.708,3925362,4.259,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 12:00:06.708,,,,,,,,
677,1,спасибо за оперативность,2025-05-12 12:00:14.101,3925426,6.315,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 12:00:14.101,,,,,,,,
678,1,замечательный шутро и быстро сделали Молодец 👍,2025-05-12 12:00:22.254,3925459,6.373,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]",2025-05-12 12:00:22.254,,,,,,,,
679,1,спасибо!,2025-05-12 12:00:25.940,3925514,2.69,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 12:00:25.940,,,,,,,,
680,1,спасибо. решили оперативно! ,2025-05-12 12:00:31.418,3925547,4.472,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 12:00:31.418,,,,,,,,
681,1,Быстро качественно ,2025-05-12 12:00:37.095,3925566,4.095,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]",2025-05-12 12:00:37.095,,,,,,,,
682,1,Отличный специалист! ,2025-05-12 12:00:42.958,3925616,4.674,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 12:00:42.958,,,,,,,,
683,1,Спасибо Никита💪,2025-05-12 12:00:57.412,3925656,13.428,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 12:00:57.412,,,,,,,,
684,1,Спасибо ,2025-05-12 12:01:02.268,3925707,3.628,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 12:01:02.268,,,,,,,,
685,1,Спасибо ,2025-05-12 12:01:05.277,3925711,2.075,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 12:01:05.277,,,,,,,,
686,1,Спасибо ,2025-05-12 12:01:09.026,3925724,2.468,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 12:01:09.027,,,,,,,,
687,1,Оперативно. Очень вежливый сантехник. Приятно было общаться и получить решение проблемы через 25 минут. Спасибо.,2025-05-12 12:01:14.707,3925871,4.766,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]",2025-05-12 12:01:14.707,,,,,,,,
688,1,Спасибо за оперативность.,2025-05-12 12:01:18.339,3925996,2.701,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 12:01:18.339,,,,,,,,
689,1,Спасибо,2025-05-12 12:01:23.471,3926005,3.903,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 12:01:23.471,,,,,,,,
690,1,Отлично ,2025-05-12 12:01:27.695,3926087,3.131,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 12:01:27.695,,,,,,,,
691,1,спасибо за информацию!,2025-05-12 12:01:32.289,3926222,3.144,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 12:01:32.289,,,,,,,,
692,1,Очень нравится что стали поливать газон,2025-05-12 12:01:45.201,3926410,11.329,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 12:01:45.201,,,,,,,,
